,user_names,text
629,StevenSiller,"@JamieSm38117887 @LeilaniDowding 🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂

Oh my, you dear sweet child..."
630,StevenSiller,@SammieJack3 It's getting harder and harder to distinguish satire from reality.
631,StevenSiller,"@EVOORGi Because eagles may soar, but weasels don't get sucked into jet engines."
632,StevenSiller,"@VPrasadMDMPH Madness, wickedness, or they know something we don't."
633,StevenSiller,Beginning to understand the depopulation agenda... https://t.co/Q87oA54EAg
634,StevenSiller,@9northofthehill @covid_parent What sort of monster are you?!
635,StevenSiller,@DavidAnber @covid_parent Why would they need restaurants if they aren't allowed food?
636,StevenSiller,@chrismartenson @gumby4christ One who knows which side his bread is buttered on?
637,StevenSiller,"@WTAFUK @houseoflight_ @DHSCgovuk @NHSuk @NHSEngland @UKHSA @RCObsGyn @LucyChappell2 @SteveBarclay @maggie_erewash So, given that they are willing to make other minor updates, if such important information has changed, then why hasn't it been updated?"
638,StevenSiller,@ausernotme @PeterSweden7 Send you a bill for the carbon credits you owe.
639,StevenSiller,"@DaveLogic6 @EthicalSkeptic Your confusion arises from the natural evolution of language. Where once, ""expert"" meant ""a person who is very knowledgeable about or skilful in a particular area"", by common usage it now refers to individuals that once would have been described by the word ""shill"""
640,StevenSiller,@covid_parent @JustinTrudeau That's what the pre-post focus group said.
641,StevenSiller,@SammieJack3 And here's me thinking it was already running around with its knickers on its head...
642,StevenSiller,"@foo_4_thought Tsk. Tsk. You must be confused for:

“We will continue to be your single source of truth...Unless you hear it from us, it is not the truth.”

Jacinda Ardern 2020"
643,StevenSiller,"@foo_4_thought This is not to say that I don't think that there are an unusual numbers of excess deaths, just that one has to be careful with one's analysis if you don't want to get shot down and ignored. There's too much sloppy statistics going around atm and they provide easy straw men. 2/2"
644,StevenSiller,"@foo_4_thought No. It is 150(ish) deaths for the relevant week, and if you remove that many, you don't have a record see, e.g. 2017's peak, and if you adjust for population (about a 9% increase over 5 years) there isn't much difference even including covid deaths. 1/2"
645,StevenSiller,"@foo_4_thought That is certainly valid, but have no way of estimating."
646,StevenSiller,"@foo_4_thought That's a badly written article. It is reporting a daily update of 67 which includes deaths that occurred in previous weeks. Here's a clearer report of daily deaths.

https://t.co/P3VfxksSnJ

The week of 22 July, the week in question, had circa 150 deaths."
647,StevenSiller,"@foo_4_thought After you subtract the covid deaths (about 150 that week) it brings the non-covid mortality down to about 800, which is a somewhere between 2 and 4 standard deviations above what one might expect for that time of year. Something to keep an eye on, but not definitive."
648,StevenSiller,"@jayzeae ""[A] Canada where everyone is free and welcome to be their true, authentic selves."" 

Cool. So social conservatives and those with concerns, or objections to unfettered alphabet soup will be free to voice their opinions in public without fear or favour?"
649,StevenSiller,@TracyK2017 This web page has existed since December 2020 with the same information. Nothing has changed there.
650,StevenSiller,"@doxie7771 @Arwenstar Fake article, and it wouldn't work...but you know damn well if it did work they'd do it."
651,StevenSiller,RT @t3tragrammat0n: @CKellyUAP I used to consider the Amish odd....now...not so much. https://t.co/3fRRl9R793
652,StevenSiller,@AlexC59710883 @CKellyUAP These guys: https://t.co/33UwIEU6RQ
653,StevenSiller,"@OrlaClancy @nowthisnews Well, this tweet didn't age well."
654,StevenSiller,"RT @DavidBCollum: This aged well...
https://t.co/BXWKZWnaNI"
655,StevenSiller,@Arwenstar Won't be lying down on one of those thanks...
656,StevenSiller,@mtracey ...or you could buy a house.
657,StevenSiller,"@Pauls_Razor @SammieJack3 Not too many though. China is, apparently, getting good at it in their cities. It seems to be what ""they"" want."
658,StevenSiller,@michael_faker_ It's getting harder and harder to distinguish satire from reality.
659,StevenSiller,@VDejan0000 @MailOnline Sounds good to me.
660,StevenSiller,"@CELAB99 @sbelg @jkenney @cafreeland You speak as if you have first hand experience of those protests, yet your profile says you live in Asia..."
661,StevenSiller,@hamcarless People love a good car crash they do....
662,StevenSiller,"@jmwoerner @_HannahRitchie @LizSpecht For example, a return commercial flight from Australia to the UK, is about 4 tons of CO2 per passenger if you just count fuel burnt, and about 10 tons if you take the entire chain into consideration. Private jets must be much worse per passenger mile."
663,StevenSiller,"@jmwoerner @_HannahRitchie @LizSpecht This ^ 

The absolute last thing we should be targeting is food. 

Do we really need more plastic tat and planned obsolescence when people are still suffering from malnutrition? I'll cut down my meat consumption when they stop flying private jets."
664,StevenSiller,"@mtracey It is about making examples of people as a warning to others. The point of this is that it *is* intrinsically unfair and flies in the face of common sense and evidence...that is fundamental to the message being communicated: ""do not challenge our authority or we will crush you."""
665,StevenSiller,"@KeepDFaith10 @ncc747 @drsimonegold Ooh, you are awful...but I like you!

https://t.co/8AUgpOHGj4"
666,StevenSiller,@littlebighorn5 @drsimonegold You don't build trust by effectively forcing people to do anything.
667,StevenSiller,"@tweetuhtwit @drsimonegold Sigh. And those vaccines are thoroughly tested old technology, and some used in the past, (e.g. DTP replaced with DTaP, RotaShield) have been removed because of concerns that they were causing harm."
668,StevenSiller,"@DrLoupis No. Always deeply skeptical, but I used to lean more towards stupidity and cupidity; now I'm much more prone to view it as outright malevolence with a smattering of quislings.

My attitude to the law and any social contract has shifted. ""Contempt"" is the word that comes to mind."
669,StevenSiller,"@MosesHopes @WatchtowerRome2 Those in charge, yes. A lot of the useful idiots have false consciousness though. They just can't conceive that this is going to come back and bite *them*."
670,StevenSiller,Wow https://t.co/KuV5YfAjcE
671,StevenSiller,"@bravesonleg @Takeurmaskoff No one should have been forced to get this, or any other medical treatment. If there is one thing in this world you should have sovereignty over, it is your own body."
672,StevenSiller,"@WatchtowerRome2 Saw this coming the moment they started docking people's Family Tax A if their children weren't fully vaccinated.

Absolutely terrified by the authoritarianism coming out of the woodwork, and the quislings willing to support it.

No understanding of history and where this leads."
673,StevenSiller,"@itsJeffTiedrich @jordanbpeterson This sort of attitude will be the death of the Enlightenment. They have no clue which side their bread is buttered on, and no clue what they are helping to usher in.

The useful idiots are always surprised when they are the first up against the wall."
674,StevenSiller,RT @Cskidad908: Tyrannical leader
675,StevenSiller,"@Pauls_Razor @SammieJack3 ""WARNING: citizen, you are out of range of your safety beacon. Minus 2 sociocredits. Please retrace your steps immediately!"""
676,StevenSiller,"Well, that explains a lot. https://t.co/32NjBy3c6i"
677,StevenSiller,"Well, that might explain why Novak wasn't allowed to play... https://t.co/sPJK20jCpz"
678,StevenSiller,@CharlesRixey Because their social credit score is too low...
679,StevenSiller,RT @cheryl11177: Baby photographer seeing huge rise in miscarriages/stillbirths and deformities :( https://t.co/3WzD7LE9Hd
680,StevenSiller,"@ellymelly Hasbro are at it as well:

https://t.co/RrLWdA7ew3"
681,StevenSiller,"@SadBiTrans @LibertyTemen @minds Nudge, nudge. Wink, wink. Say no more!"
682,StevenSiller,@covid_parent We should allow them water?!
683,StevenSiller,RT @MT_Headed406: The pandemic of the unvaginated
684,StevenSiller,@Tweetie63132125 @WatchtowerRome2 :(
685,StevenSiller,"@Mon4Kooyong Without massive capacitance, switching the grid to renewables is impossible. I have yet to see a feasible solution to this problem that scales.

Secure energy supply from renewables?! What a ludicrous assertion. Sick to death of politicians with no understanding of the problem."
686,StevenSiller,"RT @MrsCharWright: Here it is....proof.....in writing. 

I've been waiting over 16 months for this piece of paper....

I thought I would fe…"
687,StevenSiller,"There you go. There must be something really wrong with the vaccines, otherwise they wouldn't be Trump's fault. https://t.co/Yb21UVsYkI"
688,StevenSiller,"@kitkatppk ""Cut"" is still a euphemism - in this case for ""decimate""."
689,StevenSiller,"@WatchtowerRome2 “Other states sacked their teachers, they took that drastic action,” [Queensland Education Minister Grace Grace] told reporters on Wednesday.

“That was always part of a disciplinary process. We decided not to go with that.”

Ah, so the Qld government are the good Nazis then!"
690,StevenSiller,@DebF04000087 @spamdyspam @covid_parent You missed the implied &lt;sarc&gt; tag.
691,StevenSiller,"@covid_parent Wow. &lt;- note lack of exclamation. Tell me ""they"" are up to something without telling me ""they"" are up to something.

The most generous interpretation I can come up with is that it is all about the $$$ and nothing to do with health(tm). Of course there are others..."
692,StevenSiller,@Billy_Woodbine @backtolife_2023 Cool. I always wanted it to be a foot...
693,StevenSiller,@PaulCitizen67 @backtolife_2023 Because the original spike protein is the most toxic? ...
694,StevenSiller,"@MRobertsQLD @ugghater That is the question, isn't it? I always knew there were a lot of vicious, controlling totalitarians out there, and a lot of people willing to kow-tow and/or enthusiastically support arbitrary authority, but I have been surprised at just how many of both types there appear to be."
695,StevenSiller,RT @PowerOurPeople_: Truth 💣 against the WEF. https://t.co/UVw8Y3THZ6
696,StevenSiller,"@covid_parent Except for anti-vaxxers, whose pay should be docked for 18 weeks, until we can replace them with pliable student teachers...even if they are doctors."
697,StevenSiller,@JohnRan47422773 @m_underscore_c @goodfoodgal Justice would be rougher in Bundaberg...and plenty of rum to celebrate afterwards.
698,StevenSiller,@moveincircles These people really need to go away.
699,StevenSiller,"@jsm2334 @VPrasadMDMPH The problem is that the authorities also abuse such dashboard numbers when they suit their purpose, implicitly validating the (mal)practice with the public. The UK ONS has done some doozies.

Real analysis with so many behavioural and physical confounders in extremely difficult."
700,StevenSiller,"@VPrasadMDMPH The past two years have been one big case of statistical malpractice. It is almost impossible to get a decent view on things, unless you get raw data, and even then, the raw data has to include the right variables, which it rarely does.

I'm getting good at reading tea leaves."
701,StevenSiller,@wrong_speak Where do they grow these morons?
702,StevenSiller,@Girl2Poco @C25216702C @TheMarieOakes Must be pretty scared of your public if you have to travel like that.
703,StevenSiller,"@TheMarieOakes I was taught never to ascribe to malevolence that which could be explained by stupidity.

I'm beginning to believe that this doesn't apply to politicians."
704,StevenSiller,"@PeterSweden7 There is certainly some evidence that this is occurring:

https://t.co/MJsbWKa0XS."
705,StevenSiller,RT @JayMaga47: https://t.co/UbfH8gn6vJ
706,StevenSiller,RT @dgconnaughton: Just leave this sink in. https://t.co/RGpUOwLgig
707,StevenSiller,@Dollface196 @profnfenton @Twitter But it is the correct misinformation.
708,StevenSiller,"RT @BernieSpofforth: WEF - “We are going to have to recalibrate Human Rights”

Think tank ideology followed by government policies, decidin…"
709,StevenSiller,RT @Cskidad908: They mean you. Not them.
710,StevenSiller,"@westaustralian Does that apply to Indonesian fishing boats and the Chinese fishing fleet too?

I thought not..."
711,StevenSiller,"@jayzeae Does that apply to Indonesian fishing boats and the Chinese fishing fleet too?

I thought not..."
712,StevenSiller,@Annelise185 @hodgetwins This is just about 100% incorrect...which is probably why you haven't been thrown off this platform.
713,StevenSiller,"@LeeSandKing @GiraffeEnjoyer @APFactCheck If smallpox was rampant, a 3% chance of subclinical myocarditis would be a reasonable trade off, because that diseases is nasty. The risk vs reward would make sense.

2% risk of the same for almost no protection against omicron covid doesn't make sense for kids, ceteris paribus."
